央视,#genre#
FightBox HD,p3p://fccsen.dyndns.tv:29706/61ea300b000f0d5feb9cff1e4a164352
AND Xplor HD,p3p://fccsen.dyndns.tv:29706/621fb030000eff51bc997daa4d945dc5
A Sports,p3p://fccsen.dyndns.tv:29706/61ea3047000e4bbceb9de94d39d6504b
Sports Extreme,p3p://fccsen.dyndns.tv:29706/5d7e6dd2000b41daaf4713cf230c71eb
PTV Sports,p3p://fccsen.dyndns.tv:29706/61ea318500087833eba2c1ff334012b1
Sun TV HD,p3p://fccsen.dyndns.tv:29706/61f0b048000921540501ebe16fd90594
Zee Tamil HD,p3p://fccsen.dyndns.tv:29706/61f1cd3d0009f603095b092867dd4462
Zing,p3p://fccsen.dyndns.tv:29706/61e9e597000cf96eea7a298261ca49fd
ADITHYA,p3p://108.181.20.159:71421/5fe7e570000a9b1990ca503d780e15ae
Color Tamil,p3p://108.181.20.159:71421/61377dbc00057a97afa4ce8b133f165f       
外四,#genre#
MC Toddler Tunes,p3p://fccsen.dyndns.tv:29706/5e5720d3000b7b15fdc1f23d5149444e
MC Hit List,p3p://fccsen.dyndns.tv:29706/5be36a41000da00fabfbcc18413a74d9
MC 90s,p3p://fccsen.dyndns.tv:29706/5e572569000e4564fdd3dcd9137e3462
MC Mexican,p3p://fccsen.dyndns.tv:29706/5be36b520005c6feabfff47e11681930
MC Pop Country,p3p://fccsen.dyndns.tv:29706/5be36b8c0006fb34ac00d75e0c8558d0
MC Pop Hits,p3p://fccsen.dyndns.tv:29706/5be36bfe00061afcac0294753d725144
MC Rap,p3p://fccsen.dyndns.tv:29706/5be36c420003bba3ac039d7a31b15a3e
MC Alternative,p3p://fccsen.dyndns.tv:29706/5be360250008c3fdabd44d763c2d0269
MC Brits Hits,p3p://fccsen.dyndns.tv:29706/5be360a0000b7a95abd62ea06ed2581f
MC HIP HOP,p3p://fccsen.dyndns.tv:29706/5be360d300066d2eabd6f48d792e2422
MC Dance,p3p://fccsen.dyndns.tv:29706/5be369c8000c878babf9f3273be63f92
MC Rap 2K,p3p://fccsen.dyndns.tv:29706/5d67257c000e68e6545497333e3050f2
MC Urban,p3p://fccsen.dyndns.tv:29706/5be360a0000b7a95abd62ea06ed2581f
MC Throwback Jamz,p3p://fccsen.dyndns.tv:29706/5deea2980001ead06594f46d2281791b
MC Kids Only,p3p://fccsen.dyndns.tv:29706/5d672536000b5b2b545384fa392e2164
MC Rock,p3p://fccsen.dyndns.tv:29706/5d6725190008bb175453130642ab77ab
MC Today Country,p3p://fccsen.dyndns.tv:29706/5d672506000301555452c7575f8c47e3
MC Y2K,p3p://fccsen.dyndns.tv:29706/5d6724c5000735745451ca82618a5db2
MC Tropicales,p3p://fccsen.dyndns.tv:29706/5d6724dd00030d8d54522732767556ad
MC Pop Latino,p3p://fccsen.dyndns.tv:29706/5e5725fb00098534fdd615f37a00477f
MC Teen Beats,p3p://fccsen.dyndns.tv:29706/5e5726130008757efdd6736d792f4865
MC R and B Soul,p3p://fccsen.dyndns.tv:29706/5e572591000c57eafdd4789b077020e2
Afro Music Pop,p3p://fccsen.dyndns.tv:29706/5ebca53300001a428a4ed37b0c9e6c79
Mzansi Magic Music,p3p://fccsen.dyndns.tv:29706/63fd2cb3000a7d9105c63d6b79fb1883
HBO 1 US,p3p://fccsen.dyndns.tv:29706/5a80a39f0007f7154226c7df693733ac
HBO 2 US,p3p://fccsen.dyndns.tv:29706/5a80a6c0000554e44233001e438b75ab
HBO Signature,p3p://fccsen.dyndns.tv:29706/5a80bfb700059ffd42948508086841ca
HBO Family,p3p://fccsen.dyndns.tv:29706/5a80c1190001c0ab4299eadc7b933bf2
HBO Comedy,p3p://fccsen.dyndns.tv:29706/5d44e194000bc15bce7b7c530ca97fd1
ShowTime 1,p3p://fccsen.dyndns.tv:29706/5a808f940000089041d87ae6044e644c
ShowTime 2,p3p://fccsen.dyndns.tv:29706/5a8091760001d8cf41dfd62037bd2bb3
ShowCase US,p3p://fccsen.dyndns.tv:29706/5a80acc9000e4eff424a958a1d706ebe
Showtime Extreme,p3p://fccsen.dyndns.tv:29706/5bdb7ae400054a528cfcd6af5e8c72f1
Starz,p3p://fccsen.dyndns.tv:29706/5a80a2230005918a4220fae0314d0fd3
Starz Comedy,p3p://fccsen.dyndns.tv:29706/5a80addb00090dff424ec2837a9571d3
Starz Edge,p3p://fccsen.dyndns.tv:29706/5a80b0fd0007d330425aff061ef457c9
Starz Kids Family,p3p://fccsen.dyndns.tv:29706/5a80a9f500054e06423f872865f708d3
Starz Encore,p3p://fccsen.dyndns.tv:29706/5a80be900002d257429003f717da70b9
Starz Encore Westerns,p3p://fccsen.dyndns.tv:29706/5a8c37980006a8f56f60bb6e2f790247
Starz in Black,p3p://fccsen.dyndns.tv:29706/5d699397000549715dd2ae4d6c5e36fb
Cinemax US,p3p://fccsen.dyndns.tv:29706/5a80a7f800099fe84237c3f9277e4330
5 Star Max,p3p://fccsen.dyndns.tv:29706/5a80aad7000413f34242f999463d33f0
Action Max,p3p://fccsen.dyndns.tv:29706/5a80afd1000b552142566c0a0df85cce
More Max,p3p://fccsen.dyndns.tv:29706/5d535d6c00090956070f2eaa3acc5664
Hallmark Movie,p3p://fccsen.dyndns.tv:29706/5e8a08370005aba0c499b7b2016638aa
Hallmark Drama,p3p://fccsen.dyndns.tv:29706/5e8a0a07000641afc4a0cc5b0005022f
Movie Network 1,p3p://fccsen.dyndns.tv:29706/5a823c86000538f848640d8675a36fe2
Movie Network 2,p3p://fccsen.dyndns.tv:29706/5a823d1c00092e804866587b5eb5351a
Movie Network 3,p3p://fccsen.dyndns.tv:29706/5a824324000647f7487de6f46fe732cf
Movie Network 4,p3p://fccsen.dyndns.tv:29706/5be7a686000e833fbc8739de5a5c5300
外五,#genre#
HBO 1 CA,p3p://fccsen.dyndns.tv:29706/5a7f5b5f000c02e63d249f7d2b8c5ec8
HBO 2 CA,p3p://fccsen.dyndns.tv:29706/59ffcb9e000d31164adbf09e33000a19
Crave 1,p3p://fccsen.dyndns.tv:29706/5a823c86000538f848640d8675a36fe2
Crave 2,p3p://fccsen.dyndns.tv:29706/5a823d1c00092e804866587b5eb5351a
Crave 3,p3p://fccsen.dyndns.tv:29706/5a824324000647f7487de6f46fe732cf
Crave 4,p3p://fccsen.dyndns.tv:29706/5be7a686000e833fbc8739de5a5c5300
TCM,p3p://fccsen.dyndns.tv:29706/5fc871b60003291997cef8a3782a2050
AMC,p3p://fccsen.dyndns.tv:29706/607f69cc000cd9d86287e0cc33602205
FX CA,p3p://fccsen.dyndns.tv:29706/607f5d59000d72fb62573fbc254b1184
FXX CA,p3p://fccsen.dyndns.tv:29706/607f5dfa000355746259b20e3ee208ae
Disney,p3p://fccsen.dyndns.tv:29706/615bd05000046055bf775f3c6ca735d1
YTV,p3p://fccsen.dyndns.tv:29706/58a79b59000661ef4b875954421a1f92
Family,p3p://fccsen.dyndns.tv:29706/5a90a8c80008e0a380badf7d32454d6b
TreeHouse,p3p://fccsen.dyndns.tv:29706/5ba6e01600024161bf80a31a40da41b5
Teletoon,p3p://fccsen.dyndns.tv:29706/58a79b40000f11fc4b86f9e61b6f5abb
ABC Spark,p3p://fccsen.dyndns.tv:29706/5bfc4a16000e9ada0d25e9183f3a1b63
Cartoon Network,p3p://fccsen.dyndns.tv:29706/615bcd6f000d0a9cbf6c228a724f214f
Disney XD,p3p://fccsen.dyndns.tv:29706/615bd096000d518bbf7872fa7de40c90
OLN,p3p://fccsen.dyndns.tv:29706/5a0112b8000bfb3b4fd9adde728a2528
History CA,p3p://fccsen.dyndns.tv:29706/60b80f4f0009915d3fcd7c2b0cec645e
History 2 CA,p3p://fccsen.dyndns.tv:29706/5e8785820007bb05bacb253036df3178
Nat Geo Wild,p3p://fccsen.dyndns.tv:29706/5e43703100062898b0d7f81255483ded
Nat Geographic,p3p://fccsen.dyndns.tv:29706/5dbc8a9400037b3ca1e73964363566a5
Discovery,p3p://fccsen.dyndns.tv:29706/5bdce61a00068daa9287a1f60e68584f
TLC CA,p3p://fccsen.dyndns.tv:29706/58ab8bce0002005c5aea91d24ea15bfb
Love Nature,p3p://fccsen.dyndns.tv:29706/5f5550330007d5fcd614522b5d6972f3
Smithsonian,p3p://fccsen.dyndns.tv:29706/59e2ab3400085940ed794ecb7d945036
LifeTime,p3p://fccsen.dyndns.tv:29706/59bc1344000b4faf56b816163ede44e8
ID Canada,p3p://fccsen.dyndns.tv:29706/5a01ced1000e0a7c52b8701303594b92
Oprah Winfrey Network,p3p://fccsen.dyndns.tv:29706/5a01d1fe00087f0f52c4d67341664e1f
HGTV,p3p://fccsen.dyndns.tv:29706/5a66963e00030b02dc62b310138b2abe
Food Network,p3p://fccsen.dyndns.tv:29706/5bb0f0ec000842c3e6d2539210061045
Cooking Channel,p3p://fccsen.dyndns.tv:29706/5bc933e40000e06f4597aa2c550151d8
T+E,p3p://fccsen.dyndns.tv:29706/5a3026ab000021ea07bf40f035876200
Arts and Entertainment,p3p://fccsen.dyndns.tv:29706/5a0b9bd1000f33a5790126cd78bf1239
Bravo,p3p://fccsen.dyndns.tv:29706/5a0fd62200032b608984f02a05fc0840
E!,p3p://fccsen.dyndns.tv:29706/607f615b0006fea46266e5ea25f418ca
CTV Comedy,p3p://fccsen.dyndns.tv:29706/5d97de23000dfa8212a5bf441ba250bb
CTV Sci-Fi (Space),p3p://fccsen.dyndns.tv:29706/5a824f4b000d7cc148ad61231d697205
Dtour,p3p://fccsen.dyndns.tv:29706/5a01e2a4000a021d5305df3b13627dc3
Cottage Life,p3p://fccsen.dyndns.tv:29706/5a01e36e000f14615308f59841955835
DIY,p3p://fccsen.dyndns.tv:29706/615bcff2000bb9c8bf75f1e90fad329a
Crime Investigation,p3p://fccsen.dyndns.tv:29706/5eab9d25000950d447c768f86d8507f7
Much,p3p://fccsen.dyndns.tv:29706/5a83817900067ff64d59630f2a13081a
MTV,p3p://fccsen.dyndns.tv:29706/615bdeb3000754d8bfaf92bb35ea5472
BBC Earth,p3p://fccsen.dyndns.tv:29706/58ab8c030006e5da5aeb621b23617da7
ShowCase CA,p3p://fccsen.dyndns.tv:29706/5a824ba300070904489f1748478d74dd
TCM,p3p://fccsen.dyndns.tv:29706/5fc871b60003291997cef8a3782a2050
IFC,p3p://fccsen.dyndns.tv:29706/5c3251fb00007e8f9dfb02205f5f0c2a
Ginx eSports,p3p://108.181.20.159:71352/6452b6c900062fb47451fa3e235a3be3
ABC East,p3p://fccsen.dyndns.tv:29706/5a22e3260003c777d3efa4a17ef52ed5
NBC East,p3p://fccsen.dyndns.tv:29706/5a22e3a400031634d3f190a415e937b5
FOX East,p3p://fccsen.dyndns.tv:29706/5a22e39200053125d3f14ade62795cb2
CBS East,p3p://fccsen.dyndns.tv:29706/5a22e33a000dc3dbd3eff55062f41541
ABC West,p3p://fccsen.dyndns.tv:29706/5f583e72000aa869e186f9000c746f19
NBC West,p3p://fccsen.dyndns.tv:29706/59bc11870006371156b14a7e4f582d4a
FOX West,p3p://fccsen.dyndns.tv:29706/59bc11980000166e56b18b555ee76179
CBS West,p3p://fccsen.dyndns.tv:29706/59bc11600005bced56b0b2076cdc03ae
CW,p3p://fccsen.dyndns.tv:29706/59bc123300005aaf56b3e8df3b070c65
PBS,p3p://fccsen.dyndns.tv:29706/59bc11a700021a2956b1c67179f0240c
TNT US,p3p://fccsen.dyndns.tv:29706/59f68ffc0009666026cb12e01e7c444f
A&E,p3p://fccsen.dyndns.tv:29706/5c5e4b01000f170749bfc5460676788f
AMC,p3p://fccsen.dyndns.tv:29706/5a00f28d000c252b4f5c05f9598b19d0
WGN,p3p://fccsen.dyndns.tv:29706/59bc1fb60000069a56e8b0820f5b23a7
E!,p3p://fccsen.dyndns.tv:29706/5d387ef3000308729e1a3e0e26241792
Sundance TV,p3p://fccsen.dyndns.tv:29706/5d4cb2f9000820b0ed0564042b4c6eb6
SYFY,p3p://fccsen.dyndns.tv:29706/5a0b98690005c2b878f3d62e580e119c
FX US,p3p://fccsen.dyndns.tv:29706/59bc12dd0003597a56b681b402c25bb8
FXX US,p3p://fccsen.dyndns.tv:29706/59bc19d70002e0eb56d1c21e32526605
Bravo US,p3p://fccsen.dyndns.tv:29706/5a88d0ae000df2096216cbfc17dc4630
LifeTime US,p3p://fccsen.dyndns.tv:29706/5b15d5510000a43b88efcbdc14995ff9
Comedy Central,p3p://fccsen.dyndns.tv:29706/59bc7e700009adac585ab98e50c44181
WE TV,p3p://fccsen.dyndns.tv:29706/5a1494c00005157b9c0d78006afa26fc
Paramount Network,p3p://fccsen.dyndns.tv:29706/5a47c3d4000c210263fd0c6d196b47ad
USA Network,p3p://fccsen.dyndns.tv:29706/5f36e55f000051e05f432b9823245870
Travel Channel,p3p://fccsen.dyndns.tv:29706/5a20ac3a000aeb29cb491ca07e63492d
Tru TV,p3p://fccsen.dyndns.tv:29706/5a3c724e0009e51e37c6a846152756c9
BET,p3p://fccsen.dyndns.tv:29706/5a88f8ff0009cd9962b447551fe4191d
TV Land,p3p://fccsen.dyndns.tv:29706/5bd6416300025ca478944ec057621712
Weather Channel,p3p://fccsen.dyndns.tv:29706/5fe7f6b800096eff12ee7f752cfe3c6d
Hallmark Channel,p3p://fccsen.dyndns.tv:29706/5bd5f0d7000465ab7759ac632ce15607
北美,#genre#
MTV live,p3p://fccsen.dyndns.tv:29706/59adf63f00089a1e1f96cf6523872643
CNN International,p3p://fccsen.dyndns.tv:29706/5a20bffb0002906acb96445d76975880
Beinsport FR1,p3p://fccsen.dyndns.tv:29706/5ef28d5e000ea60a544bbad142d06817
Beinsport FR2,p3p://fccsen.dyndns.tv:29706/5a98ef450005f615a10e26f24e4370bc
Beinsport FR3,p3p://fccsen.dyndns.tv:29706/5a98ef60000d6566a10e9251042026f2
UFC pass,p3p://fccsen.dyndns.tv:29706/5c4a5ad2000ba3f2fbdd8ccf71297ceb
WWE,p3p://fccsen.dyndns.tv:29706/5b987ab5000ef7018744e50174a621bd
Bein Sports USA,p3p://fccsen.dyndns.tv:29706/5c4a5e2a000ddac2fbea9d2420355926
Bein Sport CA,p3p://fccsen.dyndns.tv:29706/5bd63729000b758e786c5e885c6634e3
Euro News,p3p://fccsen.dyndns.tv:29706/5a5170cc000e8c1389c8a661433d15f1
Fight Network,p3p://fccsen.dyndns.tv:29706/5b9878b100084486873d03b816881da0
ESPN 1,p3p://fccsen.dyndns.tv:29706/59d24815000bb22cad7630914a1924b3
ESPN 2,p3p://fccsen.dyndns.tv:29706/59bbf1fd000b428d563618b379a53086
ESPN U,p3p://fccsen.dyndns.tv:29706/5a88cf44000028fc621142635fc84be5
ESPN News,p3p://fccsen.dyndns.tv:29706/5c5ccceb00083b8d43eb3d9232165684
NBA TV US,p3p://fccsen.dyndns.tv:29706/5d45b702000419e9d1bd300979f803ab
NBA Canada,p3p://fccsen.dyndns.tv:29706/5d45b6b600003de3d1bc062c6ca215ee
Fox Sport 1,p3p://fccsen.dyndns.tv:29706/59bbf21600071468563679492664613f
Fox Sport 2,p3p://fccsen.dyndns.tv:29706/59e2b81e00049c3eedabbfe568a9573b
Tennis,p3p://fccsen.dyndns.tv:29706/60b962030008c44344f88b155b45442f
NFL Network,p3p://fccsen.dyndns.tv:29706/59bbf3f3000ef74f563dc29848a479f9
NHL Network,p3p://fccsen.dyndns.tv:29706/5a4ae10a0001df28702715530b3e23dc
CBS Sports,p3p://fccsen.dyndns.tv:29706/5a00e21b00058e784f1bc6f62dc403e6
NBC Golf,p3p://fccsen.dyndns.tv:29706/5a6fa9f5000250ecffd7a5d26d0b1c97
MLB Network,p3p://fccsen.dyndns.tv:29706/59bbf25c0002fe03563789ad321d31ef
TSN 1,p3p://fccsen.dyndns.tv:29706/5d45b4440002e468d1b279875cc53184
TSN 2,p3p://fccsen.dyndns.tv:29706/5d45b49f0004b838d1b3dd774be667a4
TSN 3,p3p://fccsen.dyndns.tv:29706/5d45b529000804ebd1b5f9606eef3d87
TSN 4,p3p://fccsen.dyndns.tv:29706/5d45b59600028129d1b7a1bf71b50a26
TSN 5,p3p://fccsen.dyndns.tv:29706/5d45b5f9000516c8d1b92521608c3d5d
SportNet Onario,p3p://fccsen.dyndns.tv:29706/5a91a001000da01d8480975a091c2e97
SportNet One,p3p://fccsen.dyndns.tv:29706/5a963c9e0005850496844a812ee772e1
SportNet World,p3p://fccsen.dyndns.tv:29706/5bd63c310006787478800487439a602d
SportNet 360,p3p://fccsen.dyndns.tv:29706/5a919d78000cca498476aff825dd1e95
SportsNet Pacific,p3p://fccsen.dyndns.tv:29706/5a010fe5000bffa64fcea5b471a63932
Sky Sport 1,p3p://fccsen.dyndns.tv:29706/59bbf34800086cb2563b24f202e31678
Sky Sport 2,p3p://fccsen.dyndns.tv:29706/59bbf35f000c9fdb563b7fde3a4d1307
Sky Sport 3,p3p://fccsen.dyndns.tv:29706/59bbf373000890ed563bccf43f3c5b45
Sky Sport 4,p3p://fccsen.dyndns.tv:29706/59bbf38b00055cc7563c29e26168677c
Sky Sport 5,p3p://fccsen.dyndns.tv:29706/59bbf3a100017e4d563c7ed4483777f8
Sky Sport F1,p3p://fccsen.dyndns.tv:29706/59bbf3bc000ad51e563ceab13ecd1b97
Sky Sp Football,p3p://fccsen.dyndns.tv:29706/5da52b34000c1b45469ab71b318b6093
Sky Sp Mix,p3p://fccsen.dyndns.tv:29706/5da52b4b0009e11d469b106164071071
Sky Sp News,p3p://fccsen.dyndns.tv:29706/5da88b06000cd6cd53c9039a2e9d468e
BT Sport 1,p3p://fccsen.dyndns.tv:29706/59d2486d0006b186ad7787092c1d60d5
BT Sport 2,p3p://fccsen.dyndns.tv:29706/59c67e480005fd5b7f6a09dd58e05390
BT Sport 3,p3p://fccsen.dyndns.tv:29706/59c67ea30007574b7f6b6dad749b5b27
Box Nation,p3p://fccsen.dyndns.tv:29706/5da88b680004bc7853ca80576e5749ab
Boxing PPV,p3p://fccsen.dyndns.tv:29706/5bb2c40b00069f12edf2eebd5ee90f8e
Sportsman,p3p://fccsen.dyndns.tv:29706/5bdb7bf8000ab3088d010e335cea74bd
Outdoor Channel,p3p://fccsen.dyndns.tv:29706/5f09429b000cd96facff9af478c91021
BTN,p3p://fccsen.dyndns.tv:29706/5aaf028100050fa9f74917ca7a3253ae
SEC Network,p3p://fccsen.dyndns.tv:29706/5bc2b56600073def2c39a4ba2dc5036b
LongHorn Network,p3p://fccsen.dyndns.tv:29706/5bc2b10500008a6d2c2888161d4270ba
Euro Sport 1,p3p://fccsen.dyndns.tv:29706/5a21d4d80004d603cfcfc43c12066d47
Euro Sport 2,p3p://fccsen.dyndns.tv:29706/5a21d4ed00032238cfd015d5794173ae
MUTV,p3p://fccsen.dyndns.tv:29706/5f7b32e5000e762d6a11bc6c06985c05
Bein Sport 1,p3p://fccsen.dyndns.tv:29706/5a1f68cc00061b05c659b5aa2f9847d2
Bein Sport 2,p3p://fccsen.dyndns.tv:29706/5a1f68e5000d96d2c65a193c00820b97
Bein Sport 3,p3p://fccsen.dyndns.tv:29706/5a1f68fb000eb809c65a6f77129c27b7
Bein Sport 4,p3p://fccsen.dyndns.tv:29706/5a1f69110000604ec65ac1bb33b85661
Bein Sport 5,p3p://fccsen.dyndns.tv:29706/5a1f692c0002560ec65b2bb32e51613a
Bein Sport 6,p3p://fccsen.dyndns.tv:29706/5a1f6942000115e4c65b81511ddf34a7
Bein Sport 7,p3p://fccsen.dyndns.tv:29706/5a1f6957000a184ac65bd5a807cf26bc
Bein Sport Prem 1,p3p://fccsen.dyndns.tv:29706/5a1f696e0005f6a2c65c2e7110023294
Bein Sport Prem 2,p3p://fccsen.dyndns.tv:29706/5a1f698100081e53c65c
HBO,http://208.115.225.174:14136
HBO 2,http://208.115.225.174:14140
HBO Mundi,http://208.115.225.174:14148
HBO signature,http://208.115.225.174:14160
HBO,http://208.115.225.174:14165
HBO XTEME,http://208.115.225.174:14165
HBO Pop,http://208.115.225.174:14156
HBO Family,http://208.115.225.174:14144
HBO+,http://190.60.36.103:8000/play/a00o/index.m3u8
HBO 1,http://208.115.225.174:14165
HBO 3,http://208.115.225.174:14160
HBO 4,http://208.115.225.174:14136
HBO 2,http://208.115.225.174:14140



</p>
